source,target,t_i,t_j,weight,speaker_i,speaker_j
0,1,2.3125,6.9375,0.42302343249320984,Brad Smith,Brad Smith
0,2,2.3125,11.5625,0.3994620144367218,Brad Smith,Brad Smith
0,3,2.3125,16.1875,0.6324726939201355,Brad Smith,Brad Smith
0,4,2.3125,20.8125,0.11645282804965973,Brad Smith,Brad Smith
0,5,2.3125,25.4375,0.11469274759292603,Brad Smith,Brad Smith
0,6,2.3125,30.0625,0.2688414454460144,Brad Smith,Brad Smith
0,7,2.3125,34.6875,0.2729823887348175,Brad Smith,Brad Smith
0,8,2.3125,40.0,0.3576923608779907,Brad Smith,Aniruddha Ray
0,9,2.3125,44.0,0.36181384325027466,Brad Smith,Aniruddha Ray
0,10,2.3125,48.5,0.30956482887268066,Brad Smith,Brad Smith
0,11,2.3125,53.5,0.12073075771331787,Brad Smith,Brad Smith
0,12,2.3125,56.66666666666667,0.15627232193946838,Brad Smith,Aniruddha Ray
0,13,2.3125,58.0,0.1317490041255951,Brad Smith,Aniruddha Ray
0,14,2.3125,61.5,0.15522198379039764,Brad Smith,Barbara Smith
0,15,2.3125,64.5,0.1977667212486267,Brad Smith,Barbara Smith
0,16,2.3125,70.25,0.26594096422195435,Brad Smith,Aniruddha Ray
0,17,2.3125,76.75,0.23728106915950775,Brad Smith,Aniruddha Ray
0,18,2.3125,83.25,0.21303734183311462,Brad Smith,Aniruddha Ray
0,19,2.3125,89.75,0.1211928278207779,Brad Smith,Aniruddha Ray
0,20,2.3125,96.25,0.1347026526927948,Brad Smith,Aniruddha Ray
0,21,2.3125,102.75,0.0970190092921257,Brad Smith,Aniruddha Ray
0,22,2.3125,109.25,0.03069116920232773,Brad Smith,Aniruddha Ray
0,23,2.3125,115.75,0.06544333696365356,Brad Smith,Aniruddha Ray
0,24,2.3125,121.5,0.23271793127059937,Brad Smith,Brad Smith
1,2,6.9375,11.5625,0.20993587374687195,Brad Smith,Brad Smith
1,3,6.9375,16.1875,0.29203730821609497,Brad Smith,Brad Smith
1,4,6.9375,20.8125,0.06553474068641663,Brad Smith,Brad Smith
1,5,6.9375,25.4375,0.11182665824890137,Brad Smith,Brad Smith
1,6,6.9375,30.0625,0.21937519311904907,Brad Smith,Brad Smith
1,7,6.9375,34.6875,0.17047539353370667,Brad Smith,Brad Smith
1,8,6.9375,40.0,0.2335675060749054,Brad Smith,Aniruddha Ray
1,9,6.9375,44.0,0.27076268196105957,Brad Smith,Aniruddha Ray
1,10,6.9375,48.5,0.2012970745563507,Brad Smith,Brad Smith
1,11,6.9375,53.5,0.10360461473464966,Brad Smith,Brad Smith
1,12,6.9375,56.66666666666667,0.0682053491473198,Brad Smith,Aniruddha Ray
1,13,6.9375,58.0,0.1506856083869934,Brad Smith,Aniruddha Ray
1,14,6.9375,61.5,0.07631255686283112,Brad Smith,Barbara Smith
1,15,6.9375,64.5,0.13595083355903625,Brad Smith,Barbara Smith
1,16,6.9375,70.25,0.13196392357349396,Brad Smith,Aniruddha Ray
1,17,6.9375,76.75,0.1261289417743683,Brad Smith,Aniruddha Ray
1,18,6.9375,83.25,0.1585560441017151,Brad Smith,Aniruddha Ray
1,19,6.9375,89.75,-0.0008650664240121841,Brad Smith,Aniruddha Ray
1,20,6.9375,96.25,0.11090454459190369,Brad Smith,Aniruddha Ray
1,21,6.9375,102.75,-0.06654217839241028,Brad Smith,Aniruddha Ray
1,22,6.9375,109.25,0.02329501509666443,Brad Smith,Aniruddha Ray
1,23,6.9375,115.75,0.08148515224456787,Brad Smith,Aniruddha Ray
1,24,6.9375,121.5,0.14846497774124146,Brad Smith,Brad Smith
2,3,11.5625,16.1875,0.3648620843887329,Brad Smith,Brad Smith
2,4,11.5625,20.8125,0.17597857117652893,Brad Smith,Brad Smith
2,5,11.5625,25.4375,0.16029973328113556,Brad Smith,Brad Smith
2,6,11.5625,30.0625,0.26068875193595886,Brad Smith,Brad Smith
2,7,11.5625,34.6875,0.17543664574623108,Brad Smith,Brad Smith
2,8,11.5625,40.0,0.26962441205978394,Brad Smith,Aniruddha Ray
2,9,11.5625,44.0,0.35641562938690186,Brad Smith,Aniruddha Ray
2,10,11.5625,48.5,0.197952538728714,Brad Smith,Brad Smith
2,11,11.5625,53.5,0.1346556693315506,Brad Smith,Brad Smith
2,12,11.5625,56.66666666666667,0.22955453395843506,Brad Smith,Aniruddha Ray
2,13,11.5625,58.0,0.18466058373451233,Brad Smith,Aniruddha Ray
2,14,11.5625,61.5,0.1994573026895523,Brad Smith,Barbara Smith
2,15,11.5625,64.5,0.07808604836463928,Brad Smith,Barbara Smith
2,16,11.5625,70.25,0.2254931777715683,Brad Smith,Aniruddha Ray
2,17,11.5625,76.75,0.15431763231754303,Brad Smith,Aniruddha Ray
2,18,11.5625,83.25,0.16698628664016724,Brad Smith,Aniruddha Ray
2,19,11.5625,89.75,0.13027413189411163,Brad Smith,Aniruddha Ray
2,20,11.5625,96.25,0.2638881802558899,Brad Smith,Aniruddha Ray
2,21,11.5625,102.75,0.12664464116096497,Brad Smith,Aniruddha Ray
2,22,11.5625,109.25,0.05829627439379692,Brad Smith,Aniruddha Ray
2,23,11.5625,115.75,0.13703954219818115,Brad Smith,Aniruddha Ray
2,24,11.5625,121.5,0.15414777398109436,Brad Smith,Brad Smith
2,25,11.5625,127.08333333333333,0.10451549291610718,Brad Smith,Alexandra Dickinson
3,4,16.1875,20.8125,0.015307793393731117,Brad Smith,Brad Smith
3,5,16.1875,25.4375,0.11098937690258026,Brad Smith,Brad Smith
3,6,16.1875,30.0625,0.3167368769645691,Brad Smith,Brad Smith
3,7,16.1875,34.6875,0.2539471983909607,Brad Smith,Brad Smith
3,8,16.1875,40.0,0.34843260049819946,Brad Smith,Aniruddha Ray
3,9,16.1875,44.0,0.49068590998649597,Brad Smith,Aniruddha Ray
3,10,16.1875,48.5,0.23817111551761627,Brad Smith,Brad Smith
3,11,16.1875,53.5,0.09794525802135468,Brad Smith,Brad Smith
3,12,16.1875,56.66666666666667,0.21397267282009125,Brad Smith,Aniruddha Ray
3,13,16.1875,58.0,0.24736657738685608,Brad Smith,Aniruddha Ray
3,14,16.1875,61.5,0.19704702496528625,Brad Smith,Barbara Smith
3,15,16.1875,64.5,0.2185572236776352,Brad Smith,Barbara Smith
3,16,16.1875,70.25,0.299236536026001,Brad Smith,Aniruddha Ray
3,17,16.1875,76.75,0.1816428154706955,Brad Smith,Aniruddha Ray
3,18,16.1875,83.25,0.1362554132938385,Brad Smith,Aniruddha Ray
3,19,16.1875,89.75,0.05821123719215393,Brad Smith,Aniruddha Ray
3,20,16.1875,96.25,0.13931703567504883,Brad Smith,Aniruddha Ray
3,21,16.1875,102.75,0.014204880222678185,Brad Smith,Aniruddha Ray
3,22,16.1875,109.25,0.04066436365246773,Brad Smith,Aniruddha Ray
3,23,16.1875,115.75,0.05538744851946831,Brad Smith,Aniruddha Ray
3,24,16.1875,121.5,0.19837647676467896,Brad Smith,Brad Smith
3,25,16.1875,127.08333333333333,0.033568091690540314,Brad Smith,Alexandra Dickinson
3,26,16.1875,135.25,0.20194242894649506,Brad Smith,Alexandra Dickinson
4,5,20.8125,25.4375,0.44303661584854126,Brad Smith,Brad Smith
4,6,20.8125,30.0625,0.059992868453264236,Brad Smith,Brad Smith
4,7,20.8125,34.6875,0.009948281571269035,Brad Smith,Brad Smith
4,8,20.8125,40.0,0.04058755934238434,Brad Smith,Aniruddha Ray
4,9,20.8125,44.0,0.06710938364267349,Brad Smith,Aniruddha Ray
4,10,20.8125,48.5,0.21511337161064148,Brad Smith,Brad Smith
4,11,20.8125,53.5,0.31049492955207825,Brad Smith,Brad Smith
4,12,20.8125,56.66666666666667,0.1070336326956749,Brad Smith,Aniruddha Ray
4,13,20.8125,58.0,0.10379306972026825,Brad Smith,Aniruddha Ray
4,14,20.8125,61.5,0.09456612169742584,Brad Smith,Barbara Smith
4,15,20.8125,64.5,0.06998954713344574,Brad Smith,Barbara Smith
4,16,20.8125,70.25,0.07098257541656494,Brad Smith,Aniruddha Ray
4,17,20.8125,76.75,0.26386821269989014,Brad Smith,Aniruddha Ray
4,18,20.8125,83.25,0.4686436355113983,Brad Smith,Aniruddha Ray
4,19,20.8125,89.75,0.7031834125518799,Brad Smith,Aniruddha Ray
4,20,20.8125,96.25,0.6044608354568481,Brad Smith,Aniruddha Ray
4,21,20.8125,102.75,0.548204779624939,Brad Smith,Aniruddha Ray
4,22,20.8125,109.25,0.345089852809906,Brad Smith,Aniruddha Ray
4,23,20.8125,115.75,0.455788791179657,Brad Smith,Aniruddha Ray
4,24,20.8125,121.5,0.06816074252128601,Brad Smith,Brad Smith
4,25,20.8125,127.08333333333333,0.6585566401481628,Brad Smith,Alexandra Dickinson
4,26,20.8125,135.25,0.3756060302257538,Brad Smith,Alexandra Dickinson
5,6,25.4375,30.0625,0.13379614055156708,Brad Smith,Brad Smith
5,7,25.4375,34.6875,0.10518842935562134,Brad Smith,Brad Smith
5,8,25.4375,40.0,0.0374821238219738,Brad Smith,Aniruddha Ray
5,9,25.4375,44.0,0.08659537136554718,Brad Smith,Aniruddha Ray
5,10,25.4375,48.5,0.20830418169498444,Brad Smith,Brad Smith
5,11,25.4375,53.5,0.6318411827087402,Brad Smith,Brad Smith
5,12,25.4375,56.66666666666667,0.08790038526058197,Brad Smith,Aniruddha Ray
5,13,25.4375,58.0,0.09112024307250977,Brad Smith,Aniruddha Ray
5,14,25.4375,61.5,0.10934298485517502,Brad Smith,Barbara Smith
5,15,25.4375,64.5,0.1728033572435379,Brad Smith,Barbara Smith
5,16,25.4375,70.25,0.004156825132668018,Brad Smith,Aniruddha Ray
5,17,25.4375,76.75,0.05010119080543518,Brad Smith,Aniruddha Ray
5,18,25.4375,83.25,0.15576240420341492,Brad Smith,Aniruddha Ray
5,19,25.4375,89.75,0.34626689553260803,Brad Smith,Aniruddha Ray
5,20,25.4375,96.25,0.757158637046814,Brad Smith,Aniruddha Ray
5,21,25.4375,102.75,0.4552233815193176,Brad Smith,Aniruddha Ray
5,22,25.4375,109.25,0.1905289590358734,Brad Smith,Aniruddha Ray
5,23,25.4375,115.75,0.30331769585609436,Brad Smith,Aniruddha Ray
5,24,25.4375,121.5,0.037285156548023224,Brad Smith,Brad Smith
5,25,25.4375,127.08333333333333,0.3579745292663574,Brad Smith,Alexandra Dickinson
5,26,25.4375,135.25,0.7186617851257324,Brad Smith,Alexandra Dickinson
5,27,25.4375,143.41666666666669,0.4366684556007385,Brad Smith,Alexandra Dickinson
6,7,30.0625,34.6875,0.14151516556739807,Brad Smith,Brad Smith
6,8,30.0625,40.0,0.18982073664665222,Brad Smith,Aniruddha Ray
6,9,30.0625,44.0,0.24072310328483582,Brad Smith,Aniruddha Ray
6,10,30.0625,48.5,0.5117130279541016,Brad Smith,Brad Smith
6,11,30.0625,53.5,0.12705610692501068,Brad Smith,Brad Smith
6,12,30.0625,56.66666666666667,0.1202743723988533,Brad Smith,Aniruddha Ray
6,13,30.0625,58.0,0.20252320170402527,Brad Smith,Aniruddha Ray
6,14,30.0625,61.5,0.13770617544651031,Brad Smith,Barbara Smith
6,15,30.0625,64.5,0.054845839738845825,Brad Smith,Barbara Smith
6,16,30.0625,70.25,0.13541795313358307,Brad Smith,Aniruddha Ray
6,17,30.0625,76.75,0.09933094680309296,Brad Smith,Aniruddha Ray
6,18,30.0625,83.25,0.15615597367286682,Brad Smith,Aniruddha Ray
6,19,30.0625,89.75,0.0733741819858551,Brad Smith,Aniruddha Ray
6,20,30.0625,96.25,0.10094186663627625,Brad Smith,Aniruddha Ray
6,21,30.0625,102.75,0.06297436356544495,Brad Smith,Aniruddha Ray
6,22,30.0625,109.25,0.0019833529368042946,Brad Smith,Aniruddha Ray
6,23,30.0625,115.75,0.13226456940174103,Brad Smith,Aniruddha Ray
6,24,30.0625,121.5,0.4152238667011261,Brad Smith,Brad Smith
6,25,30.0625,127.08333333333333,0.004003802314400673,Brad Smith,Alexandra Dickinson
6,26,30.0625,135.25,0.12420661747455597,Brad Smith,Alexandra Dickinson
6,27,30.0625,143.41666666666669,0.12362104654312134,Brad Smith,Alexandra Dickinson
7,8,34.6875,40.0,0.2946953773498535,Brad Smith,Aniruddha Ray
7,9,34.6875,44.0,0.2431032359600067,Brad Smith,Aniruddha Ray
7,10,34.6875,48.5,0.23594659566879272,Brad Smith,Brad Smith
7,11,34.6875,53.5,0.1845000982284546,Brad Smith,Brad Smith
7,12,34.6875,56.66666666666667,0.1615782082080841,Brad Smith,Aniruddha Ray
7,13,34.6875,58.0,0.15473191440105438,Brad Smith,Aniruddha Ray
7,14,34.6875,61.5,0.15190242230892181,Brad Smith,Barbara Smith
7,15,34.6875,64.5,0.28166651725769043,Brad Smith,Barbara Smith
7,16,34.6875,70.25,0.33387163281440735,Brad Smith,Aniruddha Ray
7,17,34.6875,76.75,0.09611009061336517,Brad Smith,Aniruddha Ray
7,18,34.6875,83.25,0.14556550979614258,Brad Smith,Aniruddha Ray
7,19,34.6875,89.75,0.03114362619817257,Brad Smith,Aniruddha Ray
7,20,34.6875,96.25,0.061721716076135635,Brad Smith,Aniruddha Ray
7,21,34.6875,102.75,-0.04367419332265854,Brad Smith,Aniruddha Ray
7,22,34.6875,109.25,-0.000684492290019989,Brad Smith,Aniruddha Ray
7,23,34.6875,115.75,-0.019059594720602036,Brad Smith,Aniruddha Ray
7,24,34.6875,121.5,0.16359476745128632,Brad Smith,Brad Smith
7,25,34.6875,127.08333333333333,0.02188698947429657,Brad Smith,Alexandra Dickinson
7,26,34.6875,135.25,0.13052824139595032,Brad Smith,Alexandra Dickinson
7,27,34.6875,143.41666666666669,-0.015535203740000725,Brad Smith,Alexandra Dickinson
7,28,34.6875,151.58333333333331,-0.04423065856099129,Brad Smith,Alexandra Dickinson
8,9,40.0,44.0,0.5068156719207764,Aniruddha Ray,Aniruddha Ray
8,10,40.0,48.5,0.06776898354291916,Aniruddha Ray,Brad Smith
8,11,40.0,53.5,0.06142542511224747,Aniruddha Ray,Brad Smith
8,12,40.0,56.66666666666667,0.2241976112127304,Aniruddha Ray,Aniruddha Ray
8,13,40.0,58.0,0.26027974486351013,Aniruddha Ray,Aniruddha Ray
8,14,40.0,61.5,0.2902994155883789,Aniruddha Ray,Barbara Smith
8,15,40.0,64.5,0.20811188220977783,Aniruddha Ray,Barbara Smith
8,16,40.0,70.25,0.328798770904541,Aniruddha Ray,Aniruddha Ray
8,17,40.0,76.75,0.22833076119422913,Aniruddha Ray,Aniruddha Ray
8,18,40.0,83.25,0.13042059540748596,Aniruddha Ray,Aniruddha Ray
8,19,40.0,89.75,0.02008865401148796,Aniruddha Ray,Aniruddha Ray
8,20,40.0,96.25,0.09648934751749039,Aniruddha Ray,Aniruddha Ray
8,21,40.0,102.75,0.0038995854556560516,Aniruddha Ray,Aniruddha Ray
8,22,40.0,109.25,0.0077295005321502686,Aniruddha Ray,Aniruddha Ray
8,23,40.0,115.75,-0.012539055198431015,Aniruddha Ray,Aniruddha Ray
8,24,40.0,121.5,0.16173109412193298,Aniruddha Ray,Brad Smith
8,25,40.0,127.08333333333333,0.04040513187646866,Aniruddha Ray,Alexandra Dickinson
8,26,40.0,135.25,0.17515242099761963,Aniruddha Ray,Alexandra Dickinson
8,27,40.0,143.41666666666669,-0.0021763257682323456,Aniruddha Ray,Alexandra Dickinson
8,28,40.0,151.58333333333331,0.01907849684357643,Aniruddha Ray,Alexandra Dickinson
8,29,40.0,159.75,0.15455254912376404,Aniruddha Ray,Alexandra Dickinson
9,10,44.0,48.5,0.2965630888938904,Aniruddha Ray,Brad Smith
9,11,44.0,53.5,0.11253853142261505,Aniruddha Ray,Brad Smith
9,12,44.0,56.66666666666667,0.19370855391025543,Aniruddha Ray,Aniruddha Ray
9,13,44.0,58.0,0.17166289687156677,Aniruddha Ray,Aniruddha Ray
9,14,44.0,61.5,0.1986815184354782,Aniruddha Ray,Barbara Smith
9,15,44.0,64.5,0.1761939525604248,Aniruddha Ray,Barbara Smith
9,16,44.0,70.25,0.25821179151535034,Aniruddha Ray,Aniruddha Ray
9,17,44.0,76.75,0.20327425003051758,Aniruddha Ray,Aniruddha Ray
9,18,44.0,83.25,0.15100160241127014,Aniruddha Ray,Aniruddha Ray
9,19,44.0,89.75,0.10145410150289536,Aniruddha Ray,Aniruddha Ray
9,20,44.0,96.25,0.11011984944343567,Aniruddha Ray,Aniruddha Ray
9,21,44.0,102.75,-0.0388382226228714,Aniruddha Ray,Aniruddha Ray
9,22,44.0,109.25,0.04489437863230705,Aniruddha Ray,Aniruddha Ray
9,23,44.0,115.75,0.03715762868523598,Aniruddha Ray,Aniruddha Ray
9,24,44.0,121.5,0.08419419080018997,Aniruddha Ray,Brad Smith
9,25,44.0,127.08333333333333,-0.026363227516412735,Aniruddha Ray,Alexandra Dickinson
9,26,44.0,135.25,0.18064630031585693,Aniruddha Ray,Alexandra Dickinson
9,27,44.0,143.41666666666669,0.007237066049128771,Aniruddha Ray,Alexandra Dickinson
9,28,44.0,151.58333333333331,0.030003806576132774,Aniruddha Ray,Alexandra Dickinson
9,29,44.0,159.75,0.1346227526664734,Aniruddha Ray,Alexandra Dickinson
10,11,48.5,53.5,0.3825995624065399,Brad Smith,Brad Smith
10,12,48.5,56.66666666666667,0.02937035821378231,Brad Smith,Aniruddha Ray
10,13,48.5,58.0,0.18947698175907135,Brad Smith,Aniruddha Ray
10,14,48.5,61.5,0.13256068527698517,Brad Smith,Barbara Smith
10,15,48.5,64.5,0.10072968900203705,Brad Smith,Barbara Smith
10,16,48.5,70.25,0.16270947456359863,Brad Smith,Aniruddha Ray
10,17,48.5,76.75,0.15243609249591827,Brad Smith,Aniruddha Ray
10,18,48.5,83.25,0.2956082820892334,Brad Smith,Aniruddha Ray
10,19,48.5,89.75,0.1937481313943863,Brad Smith,Aniruddha Ray
10,20,48.5,96.25,0.18535900115966797,Brad Smith,Aniruddha Ray
10,21,48.5,102.75,0.11186853051185608,Brad Smith,Aniruddha Ray
10,22,48.5,109.25,0.004983268678188324,Brad Smith,Aniruddha Ray
10,23,48.5,115.75,0.06758087873458862,Brad Smith,Aniruddha Ray
10,24,48.5,121.5,0.41213393211364746,Brad Smith,Brad Smith
10,25,48.5,127.08333333333333,0.049954745918512344,Brad Smith,Alexandra Dickinson
10,26,48.5,135.25,0.23630017042160034,Brad Smith,Alexandra Dickinson
10,27,48.5,143.41666666666669,0.0613228864967823,Brad Smith,Alexandra Dickinson
10,28,48.5,151.58333333333331,0.010164199396967888,Brad Smith,Alexandra Dickinson
10,29,48.5,159.75,0.20983003079891205,Brad Smith,Alexandra Dickinson
10,30,48.5,167.91666666666666,0.31226903200149536,Brad Smith,Alexandra Dickinson
11,12,53.5,56.66666666666667,0.0734952837228775,Brad Smith,Aniruddha Ray
11,13,53.5,58.0,0.08152042329311371,Brad Smith,Aniruddha Ray
11,14,53.5,61.5,0.1468830406665802,Brad Smith,Barbara Smith
11,15,53.5,64.5,0.13356798887252808,Brad Smith,Barbara Smith
11,16,53.5,70.25,0.08655677735805511,Brad Smith,Aniruddha Ray
11,17,53.5,76.75,0.06234097480773926,Brad Smith,Aniruddha Ray
11,18,53.5,83.25,0.26270708441734314,Brad Smith,Aniruddha Ray
11,19,53.5,89.75,0.3113933205604553,Brad Smith,Aniruddha Ray
11,20,53.5,96.25,0.552638828754425,Brad Smith,Aniruddha Ray
11,21,53.5,102.75,0.28436943888664246,Brad Smith,Aniruddha Ray
11,22,53.5,109.25,0.17345872521400452,Brad Smith,Aniruddha Ray
11,23,53.5,115.75,0.11577048897743225,Brad Smith,Aniruddha Ray
11,24,53.5,121.5,0.18310949206352234,Brad Smith,Brad Smith
11,25,53.5,127.08333333333333,0.2424551248550415,Brad Smith,Alexandra Dickinson
11,26,53.5,135.25,0.7292202711105347,Brad Smith,Alexandra Dickinson
11,27,53.5,143.41666666666669,0.2441965937614441,Brad Smith,Alexandra Dickinson
11,28,53.5,151.58333333333331,0.19771629571914673,Brad Smith,Alexandra Dickinson
11,29,53.5,159.75,0.14308154582977295,Brad Smith,Alexandra Dickinson
11,30,53.5,167.91666666666666,0.3001687228679657,Brad Smith,Alexandra Dickinson
11,31,53.5,173.0,0.12942001223564148,Brad Smith,Brad Smith
12,13,56.66666666666667,58.0,0.3110796809196472,Aniruddha Ray,Aniruddha Ray
12,14,56.66666666666667,61.5,0.18552353978157043,Aniruddha Ray,Barbara Smith
12,15,56.66666666666667,64.5,0.12538720667362213,Aniruddha Ray,Barbara Smith
12,16,56.66666666666667,70.25,0.23560446500778198,Aniruddha Ray,Aniruddha Ray
12,17,56.66666666666667,76.75,0.16185492277145386,Aniruddha Ray,Aniruddha Ray
12,18,56.66666666666667,83.25,0.07546699047088623,Aniruddha Ray,Aniruddha Ray
12,19,56.66666666666667,89.75,0.09930452704429626,Aniruddha Ray,Aniruddha Ray
12,20,56.66666666666667,96.25,0.12582650780677795,Aniruddha Ray,Aniruddha Ray
12,21,56.66666666666667,102.75,0.05978380888700485,Aniruddha Ray,Aniruddha Ray
12,22,56.66666666666667,109.25,0.0710047036409378,Aniruddha Ray,Aniruddha Ray
12,23,56.66666666666667,115.75,0.050044793635606766,Aniruddha Ray,Aniruddha Ray
12,24,56.66666666666667,121.5,0.13120780885219574,Aniruddha Ray,Brad Smith
12,25,56.66666666666667,127.08333333333333,0.10976336896419525,Aniruddha Ray,Alexandra Dickinson
12,26,56.66666666666667,135.25,0.1324853152036667,Aniruddha Ray,Alexandra Dickinson
12,27,56.66666666666667,143.41666666666669,0.0851576030254364,Aniruddha Ray,Alexandra Dickinson
12,28,56.66666666666667,151.58333333333331,0.04924525320529938,Aniruddha Ray,Alexandra Dickinson
12,29,56.66666666666667,159.75,0.095619797706604,Aniruddha Ray,Alexandra Dickinson
12,30,56.66666666666667,167.91666666666666,0.15414801239967346,Aniruddha Ray,Alexandra Dickinson
12,31,56.66666666666667,173.0,0.5414210557937622,Aniruddha Ray,Brad Smith
13,14,58.0,61.5,0.15911082923412323,Aniruddha Ray,Barbara Smith
13,15,58.0,64.5,0.15173181891441345,Aniruddha Ray,Barbara Smith
13,16,58.0,70.25,0.2829102873802185,Aniruddha Ray,Aniruddha Ray
13,17,58.0,76.75,0.09479202330112457,Aniruddha Ray,Aniruddha Ray
13,18,58.0,83.25,0.08663927018642426,Aniruddha Ray,Aniruddha Ray
13,19,58.0,89.75,0.04423873871564865,Aniruddha Ray,Aniruddha Ray
13,20,58.0,96.25,0.1068415567278862,Aniruddha Ray,Aniruddha Ray
13,21,58.0,102.75,-0.009447922930121422,Aniruddha Ray,Aniruddha Ray
13,22,58.0,109.25,-0.07968518137931824,Aniruddha Ray,Aniruddha Ray
13,23,58.0,115.75,0.11796067655086517,Aniruddha Ray,Aniruddha Ray
13,24,58.0,121.5,0.2747078537940979,Aniruddha Ray,Brad Smith
13,25,58.0,127.08333333333333,0.01657794788479805,Aniruddha Ray,Alexandra Dickinson
13,26,58.0,135.25,0.05485090613365173,Aniruddha Ray,Alexandra Dickinson
13,27,58.0,143.41666666666669,0.11838012933731079,Aniruddha Ray,Alexandra Dickinson
13,28,58.0,151.58333333333331,0.02412194199860096,Aniruddha Ray,Alexandra Dickinson
13,29,58.0,159.75,0.06313025206327438,Aniruddha Ray,Alexandra Dickinson
13,30,58.0,167.91666666666666,0.07640501111745834,Aniruddha Ray,Alexandra Dickinson
13,31,58.0,173.0,0.38889509439468384,Aniruddha Ray,Brad Smith
14,15,61.5,64.5,0.1451394259929657,Barbara Smith,Barbara Smith
14,16,61.5,70.25,0.24081794917583466,Barbara Smith,Aniruddha Ray
14,17,61.5,76.75,0.10382887721061707,Barbara Smith,Aniruddha Ray
14,18,61.5,83.25,0.11166664958000183,Barbara Smith,Aniruddha Ray
14,19,61.5,89.75,0.12163981795310974,Barbara Smith,Aniruddha Ray
14,20,61.5,96.25,0.10112255811691284,Barbara Smith,Aniruddha Ray
14,21,61.5,102.75,0.008686438202857971,Barbara Smith,Aniruddha Ray
14,22,61.5,109.25,0.05694461986422539,Barbara Smith,Aniruddha Ray
14,23,61.5,115.75,0.007546866312623024,Barbara Smith,Aniruddha Ray
14,24,61.5,121.5,0.16514286398887634,Barbara Smith,Brad Smith
14,25,61.5,127.08333333333333,0.037973009049892426,Barbara Smith,Alexandra Dickinson
14,26,61.5,135.25,0.19181674718856812,Barbara Smith,Alexandra Dickinson
14,27,61.5,143.41666666666669,-0.020265258848667145,Barbara Smith,Alexandra Dickinson
14,28,61.5,151.58333333333331,-0.04329144209623337,Barbara Smith,Alexandra Dickinson
14,29,61.5,159.75,0.04184894263744354,Barbara Smith,Alexandra Dickinson
14,30,61.5,167.91666666666666,0.12454695999622345,Barbara Smith,Alexandra Dickinson
14,31,61.5,173.0,0.2738071084022522,Barbara Smith,Brad Smith
14,32,61.5,180.8,0.3708832859992981,Barbara Smith,Barbara Smith
15,16,64.5,70.25,0.24679459631443024,Barbara Smith,Aniruddha Ray
15,17,64.5,76.75,0.034921832382678986,Barbara Smith,Aniruddha Ray
15,18,64.5,83.25,0.18771503865718842,Barbara Smith,Aniruddha Ray
15,19,64.5,89.75,0.05607281252741814,Barbara Smith,Aniruddha Ray
15,20,64.5,96.25,0.12740960717201233,Barbara Smith,Aniruddha Ray
15,21,64.5,102.75,0.08999606221914291,Barbara Smith,Aniruddha Ray
15,22,64.5,109.25,0.021050291135907173,Barbara Smith,Aniruddha Ray
15,23,64.5,115.75,0.05368191748857498,Barbara Smith,Aniruddha Ray
15,24,64.5,121.5,0.10712334513664246,Barbara Smith,Brad Smith
15,25,64.5,127.08333333333333,0.10152267664670944,Barbara Smith,Alexandra Dickinson
15,26,64.5,135.25,0.21027183532714844,Barbara Smith,Alexandra Dickinson
15,27,64.5,143.41666666666669,0.006060374900698662,Barbara Smith,Alexandra Dickinson
15,28,64.5,151.58333333333331,-0.008809611201286316,Barbara Smith,Alexandra Dickinson
15,29,64.5,159.75,0.2155391424894333,Barbara Smith,Alexandra Dickinson
15,30,64.5,167.91666666666666,0.13610213994979858,Barbara Smith,Alexandra Dickinson
15,31,64.5,173.0,0.2487926334142685,Barbara Smith,Brad Smith
15,32,64.5,180.8,0.28469058871269226,Barbara Smith,Barbara Smith
16,17,70.25,76.75,0.14749930799007416,Aniruddha Ray,Aniruddha Ray
16,18,70.25,83.25,0.16900721192359924,Aniruddha Ray,Aniruddha Ray
16,19,70.25,89.75,0.04907815903425217,Aniruddha Ray,Aniruddha Ray
16,20,70.25,96.25,0.07811298966407776,Aniruddha Ray,Aniruddha Ray
16,21,70.25,102.75,-0.09525296092033386,Aniruddha Ray,Aniruddha Ray
16,22,70.25,109.25,0.004377540200948715,Aniruddha Ray,Aniruddha Ray
16,23,70.25,115.75,-0.01461503654718399,Aniruddha Ray,Aniruddha Ray
16,24,70.25,121.5,0.19481712579727173,Aniruddha Ray,Brad Smith
16,25,70.25,127.08333333333333,0.03703441470861435,Aniruddha Ray,Alexandra Dickinson
16,26,70.25,135.25,0.1324939727783203,Aniruddha Ray,Alexandra Dickinson
16,27,70.25,143.41666666666669,0.01837611198425293,Aniruddha Ray,Alexandra Dickinson
16,28,70.25,151.58333333333331,-0.03799851983785629,Aniruddha Ray,Alexandra Dickinson
16,29,70.25,159.75,0.13265906274318695,Aniruddha Ray,Alexandra Dickinson
16,30,70.25,167.91666666666666,0.10173067450523376,Aniruddha Ray,Alexandra Dickinson
16,31,70.25,173.0,0.3136546015739441,Aniruddha Ray,Brad Smith
16,32,70.25,180.8,0.23825222253799438,Aniruddha Ray,Barbara Smith
17,18,76.75,83.25,0.23705138266086578,Aniruddha Ray,Aniruddha Ray
17,19,76.75,89.75,0.25579899549484253,Aniruddha Ray,Aniruddha Ray
17,20,76.75,96.25,0.1414409875869751,Aniruddha Ray,Aniruddha Ray
