outcome,feature,coef,std_err,t,p_value,ci_low,ci_high,N,R2,Adj_R2
num_teams,ann_integration_practices_mean_score,-0.13834067519602944,0.160246107611548,-0.8633013135731231,0.3879718221689371,-0.45241727477739335,0.17573592438533447,383,0.05230052691564668,0.044798947973026526
num_teams,p_smile_other_total,0.00013363203096984356,0.00015533194590786067,0.8602997290017277,0.3896238422344348,-0.0001708129886580872,0.00043807705059777433,771,0.12050739218679385,0.11706739502455177
num_teams,ann_evaluation_practices_mean_score,0.059638512297474244,0.09348565136228189,0.6379429509065414,0.5235108172098104,-0.12358999744386609,0.24286702203881458,540,0.061161846382520424,0.05590715522421352
num_teams,p_interruptions_made,0.00424188890151693,0.011072510935171807,0.38310089972840566,0.7016449525439864,-0.017459833749845725,0.025943611552879584,771,0.11914125032754252,0.1156959097160466
num_teams,ann_information_seeking_mean_score,0.03220402671132957,0.14841989515865747,0.21697917706318415,0.8282245726694655,-0.25869362238884985,0.32310167581150895,598,0.08136492385705019,0.07672535276541925
num_teams,ann_information_seeking_sum_score,-0.001076497347248711,0.00556057586372887,-0.1935945797036248,0.846493342670677,-0.01197502577346,0.009822031078962576,771,0.1188742853641791,0.1154279005611707
num_teams,ann_knowledge_sharing_mean_score,-0.018655204544445282,0.11057353781928343,-0.16871310181767482,0.8660223127551353,-0.23537535631341838,0.19806494722452783,700,0.10086619212421855,0.09699061536613318
num_teams,p_nods_received,-0.002328285649307368,0.017695438340407366,-0.13157547185427726,0.8953200874500743,-0.037010707487155035,0.03235413618854029,771,0.11883878222500499,0.11539225855704538
num_teams,p_screenshare_segments,0.00027496199088869016,0.0037752061149512618,0.0728336367648207,0.9419385037609102,-0.007124306028631162,0.007674230010408543,771,0.11881706345348908,0.11537045483596686
num_teams,ann_information_seeking_count,-0.0006200434275925298,0.010332605473265423,-0.06000842954827122,0.9521489209826264,-0.0208715780216542,0.019631491166469138,771,0.11881608767631135,0.11536947524218999
