outcome,role_facilitator,role_in_funded,role_on_team
p_interruptions_made,1.7173685217773829,-0.3360428070237156,-0.11810222742446598
p_nods_received,0.3421446002383589,-0.04127438371690471,0.10701299666413108
p_overlaps,0.31270776220959756,-0.10204717610580827,-0.010841150920075607
p_screenshare_segments,4.865716659926305,0.9096313691563713,-0.006922079093025418
p_smile_other_total,81.47794121194939,-1.0390577411401876,7.993044753495587
p_smile_self_total,132.05033301165844,6.1416572360556385,5.905166283812672
p_speaking_duration_sec,296.12118882429354,32.949071133255,60.25398023273613
p_turns,29.11126696641605,1.8819672493040338,-0.7373302541193989
