,0
p_speaking_duration_sec,1.2618815200270044
p_screenshare_segments,0.20851654365718902
p_overlaps,0.18304477233505873
p_interruptions_made,0.11058323477252892
p_smile_self_total,0.09909219287982653
p_smile_other_total,-0.021350475352225486
p_nods_received,-0.08388443035413291
p_turns,-1.0234954895219321
