center_time_sec,burst_score,num_participants,pair_count,hit_pairs,is_burst,conference,session
14.75,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
15.75,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
58.5,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
26.0,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
29.004076086956523,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
32.23097826086956,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
37.52989130434782,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
44.49320652173913,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
53.15489130434782,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
63.85461956521739,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
72.8899456521739,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
548.0,0.0,0,93,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
506.5,0.0,0,93,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
237.64,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
245.14,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
45.0,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
322.3125,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
332.8125,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
509.0,0.0,0,93,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
337.5,0.0,0,93,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
42.0,0.0,0,59,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
54.06013363028953,0.0,0,64,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
67.57683741648108,0.0,0,70,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
91.82739420935413,0.0,0,76,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
109.89383815887156,0.0,0,84,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
119.25835189309578,0.0,0,84,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
131.3173719376392,0.0,0,84,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
152.38752783964367,0.0,0,93,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
168.24536005939123,0.0,0,93,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
199.0,0.0,0,93,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
190.0,0.0,0,93,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
18656.0,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
183.13157894736844,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
183.6315789473684,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
27.330882352941178,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
30.17647058823529,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
34.345588235294116,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
7.3643410852713185,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
19.864341085271317,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
19288.0,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
137.88709677419357,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
141.51612903225805,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
153.1290322580645,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
5.5,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
481.0,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
20203.0,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
