source,target,t_i,t_j,weight,speaker_i,speaker_j
134,139,2269.5,2355.0,-0.005307510495185852,Brad Smith,Alexandra Dickinson
134,140,2269.5,2369.5,0.175502747297287,Brad Smith,Brad Smith
134,141,2269.5,2385.5,0.05330547317862511,Brad Smith,Brad Smith
135,136,2283.833333333333,2304.4444444444443,0.3751975893974304,Alexandra Dickinson,Alexandra Dickinson
135,137,2283.833333333333,2322.1111111111113,0.5178693532943726,Alexandra Dickinson,Alexandra Dickinson
135,138,2283.833333333333,2337.5,0.35883408784866333,Alexandra Dickinson,Brad Smith
135,139,2283.833333333333,2355.0,0.4873178005218506,Alexandra Dickinson,Alexandra Dickinson
135,140,2283.833333333333,2369.5,0.1927272379398346,Alexandra Dickinson,Brad Smith
135,141,2283.833333333333,2385.5,0.23147715628147125,Alexandra Dickinson,Brad Smith
136,137,2304.4444444444443,2322.1111111111113,0.5690728425979614,Alexandra Dickinson,Alexandra Dickinson
136,138,2304.4444444444443,2337.5,0.1355876624584198,Alexandra Dickinson,Brad Smith
136,139,2304.4444444444443,2355.0,0.3267969489097595,Alexandra Dickinson,Alexandra Dickinson
136,140,2304.4444444444443,2369.5,0.05859877169132233,Alexandra Dickinson,Brad Smith
136,141,2304.4444444444443,2385.5,0.38710397481918335,Alexandra Dickinson,Brad Smith
136,142,2304.4444444444443,2404.0,0.08435232937335968,Alexandra Dickinson,Brad Smith
136,143,2304.4444444444443,2422.0,0.1160372644662857,Alexandra Dickinson,Brad Smith
137,138,2322.1111111111113,2337.5,0.21922850608825684,Alexandra Dickinson,Brad Smith
137,139,2322.1111111111113,2355.0,0.17967891693115234,Alexandra Dickinson,Alexandra Dickinson
137,140,2322.1111111111113,2369.5,0.35200247168540955,Alexandra Dickinson,Brad Smith
137,141,2322.1111111111113,2385.5,0.5699859261512756,Alexandra Dickinson,Brad Smith
137,142,2322.1111111111113,2404.0,0.18727537989616394,Alexandra Dickinson,Brad Smith
137,143,2322.1111111111113,2422.0,0.20085999369621277,Alexandra Dickinson,Brad Smith
137,144,2322.1111111111113,2438.75,0.38506531715393066,Alexandra Dickinson,Luke Mortensen
138,139,2337.5,2355.0,0.46180787682533264,Brad Smith,Alexandra Dickinson
138,140,2337.5,2369.5,0.19594720005989075,Brad Smith,Brad Smith
138,141,2337.5,2385.5,0.2292085736989975,Brad Smith,Brad Smith
138,142,2337.5,2404.0,0.05443469062447548,Brad Smith,Brad Smith
138,143,2337.5,2422.0,-0.0017144326120615005,Brad Smith,Brad Smith
138,144,2337.5,2438.75,0.4321832060813904,Brad Smith,Luke Mortensen
139,140,2355.0,2369.5,-0.013713240623474121,Alexandra Dickinson,Brad Smith
139,141,2355.0,2385.5,0.09980447590351105,Alexandra Dickinson,Brad Smith
139,142,2355.0,2404.0,0.05784246325492859,Alexandra Dickinson,Brad Smith
139,143,2355.0,2422.0,-0.0023413151502609253,Alexandra Dickinson,Brad Smith
139,144,2355.0,2438.75,0.11170835793018341,Alexandra Dickinson,Luke Mortensen
139,145,2355.0,2459.25,0.2425624579191208,Alexandra Dickinson,Luke Mortensen
140,141,2369.5,2385.5,0.44940394163131714,Brad Smith,Brad Smith
140,142,2369.5,2404.0,0.14203675091266632,Brad Smith,Brad Smith
140,143,2369.5,2422.0,0.10472200810909271,Brad Smith,Brad Smith
140,144,2369.5,2438.75,0.4305468201637268,Brad Smith,Luke Mortensen
140,145,2369.5,2459.25,0.20729896426200867,Brad Smith,Luke Mortensen
141,142,2385.5,2404.0,0.07414102554321289,Brad Smith,Brad Smith
141,143,2385.5,2422.0,0.048078328371047974,Brad Smith,Brad Smith
141,144,2385.5,2438.75,0.46434828639030457,Brad Smith,Luke Mortensen
141,145,2385.5,2459.25,0.20427367091178894,Brad Smith,Luke Mortensen
141,146,2385.5,2491.0,0.6302175521850586,Brad Smith,Brad Smith
142,143,2404.0,2422.0,0.5699145793914795,Brad Smith,Brad Smith
142,144,2404.0,2438.75,0.23167461156845093,Brad Smith,Luke Mortensen
142,145,2404.0,2459.25,0.18594855070114136,Brad Smith,Luke Mortensen
142,146,2404.0,2491.0,0.15446335077285767,Brad Smith,Brad Smith
142,147,2404.0,2509.5,0.10826271772384644,Brad Smith,Carolyn Bayer
142,148,2404.0,2519.75,0.20729568600654602,Brad Smith,Carolyn Bayer
143,144,2422.0,2438.75,0.1512739360332489,Brad Smith,Luke Mortensen
143,145,2422.0,2459.25,0.23450995981693268,Brad Smith,Luke Mortensen
143,146,2422.0,2491.0,0.12871530652046204,Brad Smith,Brad Smith
143,147,2422.0,2509.5,0.11162891983985901,Brad Smith,Carolyn Bayer
143,148,2422.0,2519.75,0.0558067187666893,Brad Smith,Carolyn Bayer
143,149,2422.0,2537.0,0.039740823209285736,Brad Smith,Brad Smith
144,145,2438.75,2459.25,0.3798677325248718,Luke Mortensen,Luke Mortensen
144,146,2438.75,2491.0,0.36457523703575134,Luke Mortensen,Brad Smith
144,147,2438.75,2509.5,0.5246688723564148,Luke Mortensen,Carolyn Bayer
144,148,2438.75,2519.75,0.5403405427932739,Luke Mortensen,Carolyn Bayer
144,149,2438.75,2537.0,0.43738219141960144,Luke Mortensen,Brad Smith
145,146,2459.25,2491.0,0.27684465050697327,Luke Mortensen,Brad Smith
145,147,2459.25,2509.5,0.23638957738876343,Luke Mortensen,Carolyn Bayer
145,148,2459.25,2519.75,0.04540763795375824,Luke Mortensen,Carolyn Bayer
145,149,2459.25,2537.0,0.26891934871673584,Luke Mortensen,Brad Smith
145,150,2459.25,2561.0,0.18858729302883148,Luke Mortensen,Aniruddha Ray
146,147,2491.0,2509.5,0.2612634599208832,Brad Smith,Carolyn Bayer
146,148,2491.0,2519.75,0.22256439924240112,Brad Smith,Carolyn Bayer
146,149,2491.0,2537.0,0.5149852633476257,Brad Smith,Brad Smith
146,150,2491.0,2561.0,0.3805537819862366,Brad Smith,Aniruddha Ray
146,151,2491.0,2587.333333333333,0.4002560079097748,Brad Smith,Sixian You
146,152,2491.0,2601.333333333333,0.3600315451622009,Brad Smith,Sixian You
147,148,2509.5,2519.75,0.6142961978912354,Carolyn Bayer,Carolyn Bayer
147,149,2509.5,2537.0,0.39532288908958435,Carolyn Bayer,Brad Smith
147,150,2509.5,2561.0,0.5782529711723328,Carolyn Bayer,Aniruddha Ray
147,151,2509.5,2587.333333333333,0.32383984327316284,Carolyn Bayer,Sixian You
147,152,2509.5,2601.333333333333,0.4140796661376953,Carolyn Bayer,Sixian You
147,153,2509.5,2614.75,0.24897894263267517,Carolyn Bayer,Brad Smith
147,154,2509.5,2624.75,0.2520712614059448,Carolyn Bayer,Brad Smith
148,149,2519.75,2537.0,0.253725528717041,Carolyn Bayer,Brad Smith
148,150,2519.75,2561.0,0.41937851905822754,Carolyn Bayer,Aniruddha Ray
148,151,2519.75,2587.333333333333,0.22674903273582458,Carolyn Bayer,Sixian You
148,152,2519.75,2601.333333333333,0.20361623167991638,Carolyn Bayer,Sixian You
148,153,2519.75,2614.75,0.11282668262720108,Carolyn Bayer,Brad Smith
148,154,2519.75,2624.75,0.13805478811264038,Carolyn Bayer,Brad Smith
148,155,2519.75,2631.0,0.1326783001422882,Carolyn Bayer,Carolyn Bayer
148,156,2519.75,2634.5,0.11765366792678833,Carolyn Bayer,Barbara Smith
149,150,2537.0,2561.0,0.661591112613678,Brad Smith,Aniruddha Ray
149,151,2537.0,2587.333333333333,0.6577985882759094,Brad Smith,Sixian You
149,152,2537.0,2601.333333333333,0.6758905649185181,Brad Smith,Sixian You
149,153,2537.0,2614.75,0.17122849822044373,Brad Smith,Brad Smith
149,154,2537.0,2624.75,0.17059947550296783,Brad Smith,Brad Smith
149,155,2537.0,2631.0,0.1250075250864029,Brad Smith,Carolyn Bayer
149,156,2537.0,2634.5,0.09682393074035645,Brad Smith,Barbara Smith
149,157,2537.0,2644.0,0.1374025046825409,Brad Smith,Carolyn Bayer
149,158,2537.0,2652.5,0.1706305742263794,Brad Smith,Luke Mortensen
149,159,2537.0,2655.5,0.047734010964632034,Brad Smith,Brad Smith
150,151,2561.0,2587.333333333333,0.5525180101394653,Aniruddha Ray,Sixian You
150,152,2561.0,2601.333333333333,0.6288064122200012,Aniruddha Ray,Sixian You
150,153,2561.0,2614.75,0.1593691110610962,Aniruddha Ray,Brad Smith
150,154,2561.0,2624.75,0.11745256930589676,Aniruddha Ray,Brad Smith
150,155,2561.0,2631.0,0.03501883149147034,Aniruddha Ray,Carolyn Bayer
150,156,2561.0,2634.5,0.03608005493879318,Aniruddha Ray,Barbara Smith
150,157,2561.0,2644.0,0.15045438706874847,Aniruddha Ray,Carolyn Bayer
150,158,2561.0,2652.5,0.16057273745536804,Aniruddha Ray,Luke Mortensen
150,159,2561.0,2655.5,0.059620726853609085,Aniruddha Ray,Brad Smith
150,160,2561.0,2663.0,0.14262965321540833,Aniruddha Ray,Carolyn Bayer
150,161,2561.0,2672.0,0.05970799922943115,Aniruddha Ray,Brad Smith
150,162,2561.0,2679.5,0.18346041440963745,Aniruddha Ray,Sixian You
151,152,2587.333333333333,2601.333333333333,0.6377383470535278,Sixian You,Sixian You
151,153,2587.333333333333,2614.75,0.1358882337808609,Sixian You,Brad Smith
151,154,2587.333333333333,2624.75,0.1599932610988617,Sixian You,Brad Smith
151,155,2587.333333333333,2631.0,0.12361720949411392,Sixian You,Carolyn Bayer
151,156,2587.333333333333,2634.5,0.0423060767352581,Sixian You,Barbara Smith
151,157,2587.333333333333,2644.0,0.13405343890190125,Sixian You,Carolyn Bayer
151,158,2587.333333333333,2652.5,0.25268951058387756,Sixian You,Luke Mortensen
151,159,2587.333333333333,2655.5,0.19937264919281006,Sixian You,Brad Smith
151,160,2587.333333333333,2663.0,0.22270067036151886,Sixian You,Carolyn Bayer
151,161,2587.333333333333,2672.0,0.16192492842674255,Sixian You,Brad Smith
151,162,2587.333333333333,2679.5,0.28232526779174805,Sixian You,Sixian You
151,163,2587.333333333333,2684.0,0.38702887296676636,Sixian You,Carolyn Bayer
151,164,2587.333333333333,2694.75,0.328540176153183,Sixian You,Brad Smith
152,153,2601.333333333333,2614.75,0.2257501482963562,Sixian You,Brad Smith
152,154,2601.333333333333,2624.75,0.19549550116062164,Sixian You,Brad Smith
152,155,2601.333333333333,2631.0,0.09344655275344849,Sixian You,Carolyn Bayer
152,156,2601.333333333333,2634.5,0.020669035613536835,Sixian You,Barbara Smith
152,157,2601.333333333333,2644.0,0.08688328415155411,Sixian You,Carolyn Bayer
152,158,2601.333333333333,2652.5,0.17930638790130615,Sixian You,Luke Mortensen
152,159,2601.333333333333,2655.5,0.07776305079460144,Sixian You,Brad Smith
152,160,2601.333333333333,2663.0,0.13551166653633118,Sixian You,Carolyn Bayer
152,161,2601.333333333333,2672.0,0.13663017749786377,Sixian You,Brad Smith
152,162,2601.333333333333,2679.5,0.16634604334831238,Sixian You,Sixian You
152,163,2601.333333333333,2684.0,0.33115535974502563,Sixian You,Carolyn Bayer
152,164,2601.333333333333,2694.75,0.353870153427124,Sixian You,Brad Smith
152,165,2601.333333333333,2708.25,0.34597909450531006,Sixian You,Brad Smith
152,166,2601.333333333333,2718.5,0.35551247000694275,Sixian You,Sixian You
153,154,2614.75,2624.75,0.5439573526382446,Brad Smith,Brad Smith
153,155,2614.75,2631.0,0.3563622236251831,Brad Smith,Carolyn Bayer
153,156,2614.75,2634.5,0.4563835859298706,Brad Smith,Barbara Smith
153,157,2614.75,2644.0,0.3720828890800476,Brad Smith,Carolyn Bayer
153,158,2614.75,2652.5,0.13845200836658478,Brad Smith,Luke Mortensen
153,159,2614.75,2655.5,0.1274171769618988,Brad Smith,Brad Smith
153,160,2614.75,2663.0,0.10898664593696594,Brad Smith,Carolyn Bayer
153,161,2614.75,2672.0,0.44926923513412476,Brad Smith,Brad Smith
153,162,2614.75,2679.5,0.41336536407470703,Brad Smith,Sixian You
153,163,2614.75,2684.0,0.0911150872707367,Brad Smith,Carolyn Bayer
153,164,2614.75,2694.75,0.13117188215255737,Brad Smith,Brad Smith
153,165,2614.75,2708.25,0.27100759744644165,Brad Smith,Brad Smith
153,166,2614.75,2718.5,0.3427959084510803,Brad Smith,Sixian You
153,167,2614.75,2731.5,0.15115882456302643,Brad Smith,Brad Smith
154,155,2624.75,2631.0,0.35166388750076294,Brad Smith,Carolyn Bayer
154,156,2624.75,2634.5,0.37589913606643677,Brad Smith,Barbara Smith
154,157,2624.75,2644.0,0.30665266513824463,Brad Smith,Carolyn Bayer
154,158,2624.75,2652.5,0.1440596580505371,Brad Smith,Luke Mortensen
154,159,2624.75,2655.5,0.1971566081047058,Brad Smith,Brad Smith
154,160,2624.75,2663.0,0.15427502989768982,Brad Smith,Carolyn Bayer
154,161,2624.75,2672.0,0.4434068202972412,Brad Smith,Brad Smith
154,162,2624.75,2679.5,0.29770776629447937,Brad Smith,Sixian You
154,163,2624.75,2684.0,0.13438647985458374,Brad Smith,Carolyn Bayer
154,164,2624.75,2694.75,0.15381261706352234,Brad Smith,Brad Smith
154,165,2624.75,2708.25,0.2173464298248291,Brad Smith,Brad Smith
154,166,2624.75,2718.5,0.24038879573345184,Brad Smith,Sixian You
154,167,2624.75,2731.5,0.15108689665794373,Brad Smith,Brad Smith
154,168,2624.75,2736.0,0.22792567312717438,Brad Smith,Sixian You
155,156,2631.0,2634.5,0.5278669595718384,Carolyn Bayer,Barbara Smith
155,157,2631.0,2644.0,0.2817256450653076,Carolyn Bayer,Carolyn Bayer
155,158,2631.0,2652.5,0.06578002870082855,Carolyn Bayer,Luke Mortensen
155,159,2631.0,2655.5,0.015255354344844818,Carolyn Bayer,Brad Smith
155,160,2631.0,2663.0,0.009230993688106537,Carolyn Bayer,Carolyn Bayer
155,161,2631.0,2672.0,0.5007327795028687,Carolyn Bayer,Brad Smith
155,162,2631.0,2679.5,0.5320212841033936,Carolyn Bayer,Sixian You
155,163,2631.0,2684.0,0.07027930021286011,Carolyn Bayer,Carolyn Bayer
155,164,2631.0,2694.75,0.2149711400270462,Carolyn Bayer,Brad Smith
155,165,2631.0,2708.25,0.21210871636867523,Carolyn Bayer,Brad Smith
155,166,2631.0,2718.5,0.2771347761154175,Carolyn Bayer,Sixian You
155,167,2631.0,2731.5,0.13886499404907227,Carolyn Bayer,Brad Smith
155,168,2631.0,2736.0,0.1833440661430359,Carolyn Bayer,Sixian You
155,169,2631.0,2748.5,0.13423700630664825,Carolyn Bayer,Brad Smith
156,157,2634.5,2644.0,0.6667035818099976,Barbara Smith,Carolyn Bayer
156,158,2634.5,2652.5,0.04053829610347748,Barbara Smith,Luke Mortensen
156,159,2634.5,2655.5,0.02047301083803177,Barbara Smith,Brad Smith
156,160,2634.5,2663.0,0.038721103221178055,Barbara Smith,Carolyn Bayer
156,161,2634.5,2672.0,0.6159543991088867,Barbara Smith,Brad Smith
156,162,2634.5,2679.5,0.6065667867660522,Barbara Smith,Sixian You
156,163,2634.5,2684.0,0.10171108692884445,Barbara Smith,Carolyn Bayer
156,164,2634.5,2694.75,0.10538667440414429,Barbara Smith,Brad Smith
156,165,2634.5,2708.25,0.2459511160850525,Barbara Smith,Brad Smith
156,166,2634.5,2718.5,0.252352237701416,Barbara Smith,Sixian You
156,167,2634.5,2731.5,0.14673036336898804,Barbara Smith,Brad Smith
156,168,2634.5,2736.0,0.1597404032945633,Barbara Smith,Sixian You
156,169,2634.5,2748.5,0.09539936482906342,Barbara Smith,Brad Smith
157,158,2644.0,2652.5,0.3053434491157532,Carolyn Bayer,Luke Mortensen
157,159,2644.0,2655.5,0.3190211355686188,Carolyn Bayer,Brad Smith
157,160,2644.0,2663.0,0.3858364522457123,Carolyn Bayer,Carolyn Bayer
157,161,2644.0,2672.0,0.43135082721710205,Carolyn Bayer,Brad Smith
157,162,2644.0,2679.5,0.479254812002182,Carolyn Bayer,Sixian You
157,163,2644.0,2684.0,0.24624517560005188,Carolyn Bayer,Carolyn Bayer
157,164,2644.0,2694.75,0.06284323334693909,Carolyn Bayer,Brad Smith
157,165,2644.0,2708.25,0.36972206830978394,Carolyn Bayer,Brad Smith
157,166,2644.0,2718.5,0.23544134199619293,Carolyn Bayer,Sixian You
157,167,2644.0,2731.5,0.15003478527069092,Carolyn Bayer,Brad Smith
157,168,2644.0,2736.0,0.2175426036119461,Carolyn Bayer,Sixian You
157,169,2644.0,2748.5,0.12401486933231354,Carolyn Bayer,Brad Smith
157,170,2644.0,2761.0,0.1212097555398941,Carolyn Bayer,Aniruddha Ray
158,159,2652.5,2655.5,0.6249715089797974,Luke Mortensen,Brad Smith
158,160,2652.5,2663.0,0.7443981766700745,Luke Mortensen,Carolyn Bayer
158,161,2652.5,2672.0,0.14519771933555603,Luke Mortensen,Brad Smith
158,162,2652.5,2679.5,0.24378712475299835,Luke Mortensen,Sixian You
158,163,2652.5,2684.0,0.1544613540172577,Luke Mortensen,Carolyn Bayer
158,164,2652.5,2694.75,0.22037318348884583,Luke Mortensen,Brad Smith
158,165,2652.5,2708.25,0.16100940108299255,Luke Mortensen,Brad Smith
158,166,2652.5,2718.5,0.21294957399368286,Luke Mortensen,Sixian You
158,167,2652.5,2731.5,0.28960153460502625,Luke Mortensen,Brad Smith
158,168,2652.5,2736.0,0.29496443271636963,Luke Mortensen,Sixian You
158,169,2652.5,2748.5,0.1537715345621109,Luke Mortensen,Brad Smith
158,170,2652.5,2761.0,0.14863373339176178,Luke Mortensen,Aniruddha Ray
159,160,2655.5,2663.0,0.5715804100036621,Brad Smith,Carolyn Bayer
159,161,2655.5,2672.0,0.08847568929195404,Brad Smith,Brad Smith
159,162,2655.5,2679.5,0.15920689702033997,Brad Smith,Sixian You
159,163,2655.5,2684.0,0.10731451213359833,Brad Smith,Carolyn Bayer
159,164,2655.5,2694.75,0.12474462389945984,Brad Smith,Brad Smith
159,165,2655.5,2708.25,0.1480523943901062,Brad Smith,Brad Smith
159,166,2655.5,2718.5,0.0780671164393425,Brad Smith,Sixian You
159,167,2655.5,2731.5,0.2517944276332855,Brad Smith,Brad Smith
159,168,2655.5,2736.0,0.20113563537597656,Brad Smith,Sixian You
159,169,2655.5,2748.5,0.10500160604715347,Brad Smith,Brad Smith
159,170,2655.5,2761.0,0.16303151845932007,Brad Smith,Aniruddha Ray
159,171,2655.5,2774.5,0.22735530138015747,Brad Smith,Brad Smith
160,161,2663.0,2672.0,0.045489974319934845,Carolyn Bayer,Brad Smith
160,162,2663.0,2679.5,0.12177132070064545,Carolyn Bayer,Sixian You
160,163,2663.0,2684.0,0.14996275305747986,Carolyn Bayer,Carolyn Bayer
160,164,2663.0,2694.75,0.17777645587921143,Carolyn Bayer,Brad Smith
160,165,2663.0,2708.25,0.19199153780937195,Carolyn Bayer,Brad Smith
160,166,2663.0,2718.5,0.08850507438182831,Carolyn Bayer,Sixian You
160,167,2663.0,2731.5,0.19995816051959991,Carolyn Bayer,Brad Smith
160,168,2663.0,2736.0,0.2322099208831787,Carolyn Bayer,Sixian You
160,169,2663.0,2748.5,0.13877464830875397,Carolyn Bayer,Brad Smith
160,170,2663.0,2761.0,0.1447858214378357,Carolyn Bayer,Aniruddha Ray
160,171,2663.0,2774.5,0.18120214343070984,Carolyn Bayer,Brad Smith
161,162,2672.0,2679.5,0.6701165437698364,Brad Smith,Sixian You
161,163,2672.0,2684.0,0.13741174340248108,Brad Smith,Carolyn Bayer
161,164,2672.0,2694.75,0.16161109507083893,Brad Smith,Brad Smith
161,165,2672.0,2708.25,0.29857468605041504,Brad Smith,Brad Smith
161,166,2672.0,2718.5,0.3718680739402771,Brad Smith,Sixian You
161,167,2672.0,2731.5,0.1833900511264801,Brad Smith,Brad Smith
161,168,2672.0,2736.0,0.2559055984020233,Brad Smith,Sixian You
161,169,2672.0,2748.5,0.10776318609714508,Brad Smith,Brad Smith
161,170,2672.0,2761.0,0.09479551017284393,Brad Smith,Aniruddha Ray
161,171,2672.0,2774.5,0.07317827641963959,Brad Smith,Brad Smith
161,172,2672.0,2784.5,0.04830225557088852,Brad Smith,Andrew Feig
161,173,2672.0,2792.0,0.07767719030380249,Brad Smith,Brad Smith
162,163,2679.5,2684.0,0.2264765501022339,Sixian You,Carolyn Bayer
162,164,2679.5,2694.75,0.22061479091644287,Sixian You,Brad Smith
162,165,2679.5,2708.25,0.3622388243675232,Sixian You,Brad Smith
162,166,2679.5,2718.5,0.3478314280509949,Sixian You,Sixian You
162,167,2679.5,2731.5,0.1544375717639923,Sixian You,Brad Smith
162,168,2679.5,2736.0,0.3144736886024475,Sixian You,Sixian You
162,169,2679.5,2748.5,0.09653022885322571,Sixian You,Brad Smith
162,170,2679.5,2761.0,0.09558107703924179,Sixian You,Aniruddha Ray
162,171,2679.5,2774.5,0.15805289149284363,Sixian You,Brad Smith
162,172,2679.5,2784.5,0.03425343334674835,Sixian You,Andrew Feig
162,173,2679.5,2792.0,0.03714526817202568,Sixian You,Brad Smith
162,174,2679.5,2797.5,0.10733118653297424,Sixian You,Aniruddha Ray
163,164,2684.0,2694.75,0.3542300760746002,Carolyn Bayer,Brad Smith
163,165,2684.0,2708.25,0.3625893294811249,Carolyn Bayer,Brad Smith
163,166,2684.0,2718.5,0.4609869122505188,Carolyn Bayer,Sixian You
163,167,2684.0,2731.5,0.09483872354030609,Carolyn Bayer,Brad Smith
163,168,2684.0,2736.0,0.299180269241333,Carolyn Bayer,Sixian You
163,169,2684.0,2748.5,-0.014513660222291946,Carolyn Bayer,Brad Smith
163,170,2684.0,2761.0,-0.04466281831264496,Carolyn Bayer,Aniruddha Ray
163,171,2684.0,2774.5,0.1726836860179901,Carolyn Bayer,Brad Smith
163,172,2684.0,2784.5,0.036654312163591385,Carolyn Bayer,Andrew Feig
163,173,2684.0,2792.0,-0.05423063039779663,Carolyn Bayer,Brad Smith
163,174,2684.0,2797.5,0.02238386496901512,Carolyn Bayer,Aniruddha Ray
163,175,2684.0,2803.5,-0.05662330985069275,Carolyn Bayer,Barbara Smith
164,165,2694.75,2708.25,0.30735254287719727,Brad Smith,Brad Smith
164,166,2694.75,2718.5,0.44143691658973694,Brad Smith,Sixian You
164,167,2694.75,2731.5,0.22131681442260742,Brad Smith,Brad Smith
164,168,2694.75,2736.0,0.41639429330825806,Brad Smith,Sixian You
164,169,2694.75,2748.5,0.03359794616699219,Brad Smith,Brad Smith
164,170,2694.75,2761.0,0.08505456149578094,Brad Smith,Aniruddha Ray
164,171,2694.75,2774.5,0.14445412158966064,Brad Smith,Brad Smith
164,172,2694.75,2784.5,0.05069608986377716,Brad Smith,Andrew Feig
164,173,2694.75,2792.0,-0.11917481571435928,Brad Smith,Brad Smith
164,174,2694.75,2797.5,-0.04489142447710037,Brad Smith,Aniruddha Ray
164,175,2694.75,2803.5,-0.048764556646347046,Brad Smith,Barbara Smith
164,176,2694.75,2810.0,0.047626614570617676,Brad Smith,Aniruddha Ray
165,166,2708.25,2718.5,0.45609867572784424,Brad Smith,Sixian You
165,167,2708.25,2731.5,0.26147422194480896,Brad Smith,Brad Smith
165,168,2708.25,2736.0,0.23489806056022644,Brad Smith,Sixian You
165,169,2708.25,2748.5,-0.016440851613879204,Brad Smith,Brad Smith
165,170,2708.25,2761.0,0.07745648175477982,Brad Smith,Aniruddha Ray
165,171,2708.25,2774.5,0.08938883244991302,Brad Smith,Brad Smith
165,172,2708.25,2784.5,0.05370234698057175,Brad Smith,Andrew Feig
165,173,2708.25,2792.0,0.07474027574062347,Brad Smith,Brad Smith
165,174,2708.25,2797.5,0.09273657202720642,Brad Smith,Aniruddha Ray
165,175,2708.25,2803.5,-0.016005264595150948,Brad Smith,Barbara Smith
165,176,2708.25,2810.0,0.12535488605499268,Brad Smith,Aniruddha Ray
165,177,2708.25,2818.333333333333,0.06738706678152084,Brad Smith,Brad Smith
165,178,2708.25,2824.0,0.001172531396150589,Brad Smith,Aniruddha Ray
166,167,2718.5,2731.5,0.2685275375843048,Sixian You,Brad Smith
166,168,2718.5,2736.0,0.4720572531223297,Sixian You,Sixian You
166,169,2718.5,2748.5,-0.018113572150468826,Sixian You,Brad Smith
166,170,2718.5,2761.0,0.051542967557907104,Sixian You,Aniruddha Ray
166,171,2718.5,2774.5,0.03267734870314598,Sixian You,Brad Smith
166,172,2718.5,2784.5,-0.06629898399114609,Sixian You,Andrew Feig
166,173,2718.5,2792.0,0.007591947913169861,Sixian You,Brad Smith
166,174,2718.5,2797.5,0.08388028293848038,Sixian You,Aniruddha Ray
166,175,2718.5,2803.5,-0.1155848428606987,Sixian You,Barbara Smith
166,176,2718.5,2810.0,-0.0003658030182123184,Sixian You,Aniruddha Ray
166,177,2718.5,2818.333333333333,0.0881451815366745,Sixian You,Brad Smith
166,178,2718.5,2824.0,-0.07932228595018387,Sixian You,Aniruddha Ray
167,168,2731.5,2736.0,0.2528735101222992,Brad Smith,Sixian You
167,169,2731.5,2748.5,0.03827972710132599,Brad Smith,Brad Smith
167,170,2731.5,2761.0,0.12098626047372818,Brad Smith,Aniruddha Ray
167,171,2731.5,2774.5,0.10415825247764587,Brad Smith,Brad Smith
167,172,2731.5,2784.5,0.045144468545913696,Brad Smith,Andrew Feig
167,173,2731.5,2792.0,-0.007583184167742729,Brad Smith,Brad Smith
167,174,2731.5,2797.5,0.06068982928991318,Brad Smith,Aniruddha Ray
167,175,2731.5,2803.5,-0.07540819048881531,Brad Smith,Barbara Smith
167,176,2731.5,2810.0,0.15023531019687653,Brad Smith,Aniruddha Ray
167,177,2731.5,2818.333333333333,0.09056741744279861,Brad Smith,Brad Smith
167,178,2731.5,2824.0,-0.04772786423563957,Brad Smith,Aniruddha Ray
167,179,2731.5,2839.0,0.15901802480220795,Brad Smith,Brad Smith
168,169,2736.0,2748.5,0.03459526225924492,Sixian You,Brad Smith
168,170,2736.0,2761.0,0.04313410073518753,Sixian You,Aniruddha Ray
168,171,2736.0,2774.5,0.06341222673654556,Sixian You,Brad Smith
168,172,2736.0,2784.5,0.10387261211872101,Sixian You,Andrew Feig
168,173,2736.0,2792.0,0.038949500769376755,Sixian You,Brad Smith
168,174,2736.0,2797.5,0.031370729207992554,Sixian You,Aniruddha Ray
168,175,2736.0,2803.5,-0.036248669028282166,Sixian You,Barbara Smith
168,176,2736.0,2810.0,0.13583306968212128,Sixian You,Aniruddha Ray
168,177,2736.0,2818.333333333333,0.16219154000282288,Sixian You,Brad Smith
168,178,2736.0,2824.0,-0.040204767137765884,Sixian You,Aniruddha Ray
168,179,2736.0,2839.0,0.1297573447227478,Sixian You,Brad Smith
169,170,2748.5,2761.0,0.3030393123626709,Brad Smith,Aniruddha Ray
169,171,2748.5,2774.5,0.2009831666946411,Brad Smith,Brad Smith
169,172,2748.5,2784.5,0.0675928071141243,Brad Smith,Andrew Feig
169,173,2748.5,2792.0,0.14990398287773132,Brad Smith,Brad Smith
169,174,2748.5,2797.5,0.12572261691093445,Brad Smith,Aniruddha Ray
169,175,2748.5,2803.5,0.1265089064836502,Brad Smith,Barbara Smith
169,176,2748.5,2810.0,0.2615271806716919,Brad Smith,Aniruddha Ray
169,177,2748.5,2818.333333333333,0.20432138442993164,Brad Smith,Brad Smith
169,178,2748.5,2824.0,0.06926362216472626,Brad Smith,Aniruddha Ray
169,179,2748.5,2839.0,0.43230974674224854,Brad Smith,Brad Smith
169,180,2748.5,2858.5,0.11143529415130615,Brad Smith,Brad Smith
169,181,2748.5,2866.5,0.098750039935112,Brad Smith,Aniruddha Ray
170,171,2761.0,2774.5,0.29731789231300354,Aniruddha Ray,Brad Smith
170,172,2761.0,2784.5,0.13593320548534393,Aniruddha Ray,Andrew Feig
170,173,2761.0,2792.0,0.18799665570259094,Aniruddha Ray,Brad Smith
170,174,2761.0,2797.5,0.08043371886014938,Aniruddha Ray,Aniruddha Ray
170,175,2761.0,2803.5,0.13975408673286438,Aniruddha Ray,Barbara Smith
